_id_x,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,Neighborhood,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,_id_y,Id,Estimate; Total,Margin of Error; Total
3156685,323134531,23161812,14,2023-10-11T17:50:00,"West End Brg & Ohio River Brg Pittsburgh, PA 15233",Y,Manchester,1,CRIM MISCHIEF,3304 Overtaking Vehicle on the Right. / 9501 Bench Warrant / 1543 Driving While Operating Privilege is Suspended or Revoked.,2107.0,,,,,49,49,1944.0,257.099202644
3156872,323294388,23163215,10,2023-10-14T01:35:00,"300 Block N Shore  Dr Pittsburgh, PA 15212",Y,Manchester,1,TERRORISTIC THREATS,2706 Terroristic Threats. / 5505 Public Drunkenness / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,2107.0,1.0,1.0,-80.00963634854578,40.454910356150975,49,49,1944.0,257.099202644
3156887,323320258,23163653,23,2023-10-15T01:50:00,"300 Block North Shore  Dr Pittsburgh, PA 15212",Y,Manchester,1,PUBLIC DRUNKENESS,5505 Public Drunkenness / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,2107.0,1.0,1.0,-80.00963634854578,40.454910356150975,49,49,1944.0,257.099202644
3156980,323440394,23164669,0,2023-10-16T22:15:00,"1300 Block Juniata St Pittsburgh, PA 15233",N,Manchester,1,99,9994 PFA Service,2107.0,6.0,1.0,-80.02641234056529,40.45694742205556,49,49,1944.0,257.099202644
3156994,323823123,23168223,5,2023-10-21T09:00:00,"1500 Block Chateau St Pittsburgh, PA 15233",N,Manchester,1,BURGLARY,3502 Burglary.,2107.0,6.0,1.0,-80.02809377971998,40.45486951037714,49,49,1944.0,257.099202644
3156996,323872943,23168445,10,2023-10-23T15:20:00,"1000 Block Sheffield St Pittsburgh, PA 15233",N,Manchester,1,HARRASSMENT,2709(a) Harassment.,2107.0,,,,,49,49,1944.0,257.099202644
3157111,324066344,23169986,0,2023-10-26T01:20:00,"1300 Block Western Ave Pittsburgh, PA 15233",Y,Manchester,1,99,9999 9999 - (Misc. Incident): Accident,2107.0,6.0,1.0,-80.0237630398056,40.4508309901792,49,49,1944.0,257.099202644
3157168,323863385,23168308,6,2023-10-17T22:00:00,"1400 Block Nixon St Pittsburgh, PA 15233",N,Manchester,1,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",2107.0,6.0,1.0,-80.02838168688453,40.45969964328778,49,49,1944.0,257.099202644
3157411,322981393,23161043,27,2023-10-08T10:15:00,"1100 Block Pennsylvania Ave Pittsburgh, PA 15233",N,Manchester,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2107.0,6.0,1.0,-80.02133413065113,40.45498327721832,49,49,1944.0,257.099202644
3157429,322742703,23158973,6,2023-10-06T09:30:00,"1400 Block Page St Pittsburgh, PA 15233",N,Manchester,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2107.0,6.0,1.0,-80.02546640255407,40.451313691273306,49,49,1944.0,257.099202644
3157522,323729213,23167048,4,2023-10-21T01:24:00,"1100 Block Sheffield St Pittsburgh, PA 15233",Y,Manchester,2,AGG-ASSAULT,2702 Aggravated Assault. / 3502 Burglary.,201.0,6.0,1.0,-80.02126517549037,40.45421198086144,49,49,1944.0,257.099202644
3157553,324247353,23171715,10,2023-10-28T21:14:00,"1000 Block Sheffield St Pittsburgh, PA 15233",Y,Manchester,1,SIMPLE ASSAULT,2701 Simple Assault. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 13(a)(32) Paraphernalia - Use or Possession,2107.0,,,,,49,49,1944.0,257.099202644
3157667,322815238,23159883,4,2023-10-08T00:09:00,"1200 Block Liverpool St Pittsburgh, PA 15233",Y,Manchester,1,AGG-ASSAULT,2702 Aggravated Assault. / 2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,2107.0,6.0,1.0,-80.02278714595992,40.45569952501382,49,49,1944.0,257.099202644
3157777,323596060,23165910,0,2023-10-19T03:15:00,"1200 Block Hamlin St Pittsburgh, PA 15233",N,Manchester,1,99,9994 PFA Service,2107.0,6.0,1.0,-80.02247006814207,40.45330376129825,49,49,1944.0,257.099202644
3157803,323742200,23167260,6,2023-10-21T02:50:00,"1300 Block Liverpool St Pittsburgh, PA 15233",N,Manchester,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2107.0,6.0,1.0,-80.02521939180822,40.4554124470701,49,49,1944.0,257.099202644
3158190,323788197,23167953,1,2023-10-22T16:22:00,"1100 Block Stedman St Pittsburgh, PA 15233",Y,Manchester,2,CRIMINAL HOMICIDE,2501 Criminal Homicide.,201.0,6.0,1.0,-80.02117469394298,40.45452527962316,49,49,1944.0,257.099202644
3158191,324402815,23173029,14,2023-10-31T09:38:00,"1500 Block Sedgwick St Pittsburgh, PA 15233",N,Manchester,1,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2107.0,6.0,1.0,-80.02276871362555,40.45572268721956,49,49,1944.0,257.099202644
3155067,322807231,23159662,6,2023-10-07T10:00:00,"900 Block Lilac St Pittsburgh, PA 15217",N,Greenfield,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1517.0,5.0,3.0,-79.93277167549468,40.42477695325413,37,37,7690.0,699.464795397
3155130,322845420,23160263,10,2023-10-08T19:25:00,"4300 Block Haldane St Pittsburgh, PA 15207",Y,Greenfield,4,HARRASSMENT,2709(a) Harassment.,1516.0,5.0,3.0,-79.94248255081637,40.42151046063842,37,37,7690.0,699.464795397
3155156,322885671,23160504,0,2023-10-09T09:55:00,"600 Block Loretta St Pittsburgh, PA 15217",N,Greenfield,4,99,9999 9999 - (Misc. Incident): ,1517.0,,,,,37,37,7690.0,699.464795397
3155224,323777601,23167814,6,2023-10-22T08:00:00,"Amanda Ave Pittsburgh, PA 15210",N,Greenfield,3,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",1517.0,3.0,5.0,-79.98818617565142,40.41722295882296,37,37,7690.0,699.464795397
3155457,-3708000737,23173824,14,2023-11-01T11:15:00,"4300 Block Frank St Pittsburgh, PA 15217",N,Greenfield,4,CRIM MISCHIEF,3304 Criminal Mischief. / 901 Criminal Attempt,1517.0,5.0,3.0,-79.93369734352787,40.42104938923241,37,37,7690.0,699.464795397
3155481,324051941,23169780,11,2023-10-25T18:30:00,"4300 Block Winterburn Ave Pittsburgh, PA 15207",N,Greenfield,4,CREDIT CARDS,4106 Access Device Fraud,1517.0,5.0,3.0,-79.94008100727704,40.42107325420916,37,37,7690.0,699.464795397
3155646,324248747,23171851,14,2023-10-29T01:24:00,"4300 Block Murray Ave Pittsburgh, PA 15217",N,Greenfield,4,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1517.0,5.0,3.0,-79.92906146201615,40.42177863332509,37,37,7690.0,699.464795397
3155821,323763755,23167671,27,2023-10-22T02:29:00,"3800 Block Beechwood Blvd Pittsburgh, PA 15217",N,Greenfield,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1517.0,5.0,3.0,-79.93013081996675,40.42825641926176,37,37,7690.0,699.464795397
3156040,324459101,23173433,27,2023-10-31T23:41:00,"Beechwood Blvd & I-376 Ramp Pittsburgh, PA 15217",N,Greenfield,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3746 Immediate Notice of Accident to Police Department,1517.0,,,,,37,37,7690.0,699.464795397
3156230,323305302,23163339,0,2023-10-14T10:00:00,"4000 Block Boulevard Dr Pittsburgh, PA 15217",N,Greenfield,4,99,3926.C1 THEFT OF SERVICES,1517.0,5.0,3.0,-79.93605944551719,40.42720523795193,37,37,7690.0,699.464795397
3156330,323479053,23164851,27,2023-10-17T09:25:00,"Hazelwood Ave & Beechwood Blvd Pittsburgh, PA 15217",N,Greenfield,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1517.0,5.0,3.0,-79.92715467159451,40.4196154397214,37,37,7690.0,699.464795397
3156409,323578079,23165639,11,2023-10-12T12:00:00,"900 Block Mirror St Pittsburgh, PA 15217",N,Greenfield,4,THEFT BY DECEPTION,4106 Access Device Fraud / 3922 Theft by Deception.,1517.0,5.0,3.0,-79.93269380366516,40.4265522827061,37,37,7690.0,699.464795397
3156705,323113770,23161663,27,2023-10-11T13:00:00,"4200 Block Murray Ave Pittsburgh, PA 15217",N,Greenfield,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1517.0,5.0,3.0,-79.92867391806442,40.42318969092762,37,37,7690.0,699.464795397
3156743,324362040,23172716,0,2023-10-30T17:26:00,"Haldane St & Alma St Pittsburgh, PA 15207",N,Greenfield,4,99,9999 9999 - (Misc. Incident): ,1516.0,5.0,3.0,-79.94247705050223,40.42153880935894,37,37,7690.0,699.464795397
3156757,-3724000079,23162638,6,2023-10-13T08:01:00,"500 Block Loretto Rd Pittsburgh, PA 15217",N,Greenfield,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1517.0,5.0,3.0,-79.93979657800337,40.42094616678092,37,37,7690.0,699.464795397
3156759,323238282,23162650,6,2023-10-13T08:00:00,"4100 Block Windsor St Pittsburgh, PA 15217",N,Greenfield,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1517.0,5.0,3.0,-79.92928624683655,40.42510125035889,37,37,7690.0,699.464795397
3156760,324221003,23171337,99,2023-10-28T06:05:00,"700 Block Hazelwood Ave Pittsburgh, PA 15217",N,Greenfield,4,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1517.0,5.0,3.0,-79.93307298818782,40.41979894024724,37,37,7690.0,699.464795397
3156964,323400583,23164342,27,2023-10-16T11:00:00,"4100 Block Bristol St Pittsburgh, PA 15207",N,Greenfield,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1516.0,5.0,3.0,-79.9468218687265,40.42333117131388,37,37,7690.0,699.464795397
3156979,323439057,23164539,99,2023-10-16T17:30:00,"4000 Block Beechwood Blvd Pittsburgh, PA 15217",N,Greenfield,4,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,1517.0,5.0,3.0,-79.93693802202915,40.42719488511339,37,37,7690.0,699.464795397
3157051,323546367,23165454,11,2023-10-07T00:01:00,"4200 Block Mc Caslin St Pittsburgh, PA 15217",N,Greenfield,4,IDENTITY THEFT,4120 Identity Theft,1517.0,,,,,37,37,7690.0,699.464795397
3157199,322832569,23160061,6,2023-10-07T22:30:00,"500 Block Farnsworth St Pittsburgh, PA 15207",N,Greenfield,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1516.0,5.0,3.0,-79.94277286837752,40.42328539570048,37,37,7690.0,699.464795397
3157316,322812798,23159770,6,2023-10-07T18:55:00,"4400 Block Browns Hill Rd Pittsburgh, PA 15207",N,Greenfield,4,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",1517.0,,,,,37,37,7690.0,699.464795397
3157320,323922491,23168842,14,2023-10-23T10:14:00,"3400 Block Beechwood Blvd Pittsburgh, PA 15217",N,Greenfield,4,CRIM MISCHIEF,3304 Criminal Mischief.,1517.0,5.0,3.0,-79.92715416935877,40.41964409586129,37,37,7690.0,699.464795397
3157646,324066570,23169997,27,2023-10-26T03:08:00,"Beechwood Blvd & Lilac St Pittsburgh, PA 15217",N,Greenfield,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1517.0,5.0,3.0,-79.92758260264135,40.423051344662426,37,37,7690.0,699.464795397
3157670,323219672,23162615,6,2023-10-13T06:03:00,"4200 Block Mc Caslin Trwy Pittsburgh, PA 15217",N,Greenfield,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1517.0,,,,,37,37,7690.0,699.464795397
3157888,323308945,23163400,13,2023-10-14T12:23:00,"Swinburne St & Frazier St Pittsburgh, PA 15207",N,Greenfield,4,RECEIVING STOLEN PROPERTY,3925 Receiving Stolen Property. / 3743 Accidents Involving Damage to Attended Veh. or Property / 3744 Duty to Give Information and Render Aid,1516.0,3.0,3.0,-79.95085289642412,40.42735351217948,37,37,7690.0,699.464795397
3157956,323137948,23161866,10,2023-10-11T19:45:00,"4200 Block Murray Ave Pittsburgh, PA 15217",Y,Greenfield,4,HARRASSMENT,2709(a) Harassment.,1517.0,5.0,3.0,-79.92867391806442,40.42318969092762,37,37,7690.0,699.464795397
3158034,324611289,23174391,11,2023-11-02T16:45:00,"600 Block Montclair St Pittsburgh, PA 15217",N,Greenfield,4,THEFT BY DECEPTION,3922 Theft by Deception.,1517.0,5.0,3.0,-79.93603352600084,40.419990067444864,37,37,7690.0,699.464795397
3155072,-3560102798,23164959,99,2023-10-17T13:01:00,"2300 Block Mc Monagle Ave Pittsburgh, PA 15216",N,Banksville,6,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2023.0,2.0,5.0,-80.04789773470138,40.40081153042716,6,6,3858.0,581.107563192
3155148,323666614,23166250,27,2023-10-19T17:32:00,"2200 Block Mc Monagle Ave Pittsburgh, PA 15216",Y,Banksville,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2023.0,2.0,5.0,-80.04466884276898,40.39978012814081,6,6,3858.0,581.107563192
3155168,322921476,23160687,99,2023-10-09T16:39:00,"2000 Block Potomac Ave Pittsburgh, PA 15216",N,Banksville,6,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2023.0,2.0,5.0,-80.03985628307525,40.401975718494334,6,6,3858.0,581.107563192
3155250,-3556089070,23162177,99,2023-10-12T12:54:00,"2600 Block Winchester Dr Pittsburgh, PA 15220",N,Banksville,6,MENTAL 201/302,9498 302 (Mental),2023.0,,,,,6,6,3858.0,581.107563192
3155313,323409038,23164370,6,2023-10-16T12:30:00,"2500 Block Banksville Ave Pittsburgh, PA 15216",N,Banksville,6,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 903 Criminal Conspiracy.,2023.0,,,,,6,6,3858.0,581.107563192
3155667,324104783,23170130,14,2023-10-26T09:30:00,"400 Block Maple View Ct Pittsburgh, PA 15216",N,Banksville,6,CRIM MISCHIEF,3304 Criminal Mischief.,2023.0,2.0,5.0,-80.03703766181442,40.41613522692722,6,6,3858.0,581.107563192
3156097,324126714,23170412,27,2023-10-26T17:02:00,"2900 Block Banksville Rd Pittsburgh, PA 15216",N,Banksville,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2023.0,2.0,5.0,-80.04153983136477,40.40305635465818,6,6,3858.0,581.107563192
3156413,323636076,23166068,0,2023-10-19T12:08:00,"2300 Block Mc Monagle Ave Pittsburgh, PA 15220",N,Banksville,6,99,9999 9999 - (Misc. Incident): ,2023.0,2.0,5.0,-80.04789773470138,40.40081153042716,6,6,3858.0,581.107563192
3156478,322915340,23160679,27,2023-10-08T20:30:00,"2900 Block Banksville Rd Pittsburgh, PA 15216",N,Banksville,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2023.0,2.0,5.0,-80.04153983136477,40.40305635465818,6,6,3858.0,581.107563192
3157441,323424758,23164443,10,2023-10-16T14:00:00,"2400 Block Rosegarden Rd Pittsburgh, PA 15220",Y,Banksville,6,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(3) Harassment No Legitimate Purpose / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",2023.0,2.0,5.0,-80.04414788997622,40.40862989768456,6,6,3858.0,581.107563192
3157556,324633834,23174673,99,2023-11-03T05:10:00,"Banksville Rd & Potomac Ave Pittsburgh, PA 15216",N,Banksville,6,MENTAL 201/302,9498 302 (Mental),2023.0,2.0,5.0,-80.04087196571436,40.40332758572355,6,6,3858.0,581.107563192
3157715,323137322,23161706,6,2023-10-11T14:42:00,"2500 Block Banksville Ave Pittsburgh, PA 15216",Y,Banksville,6,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,2023.0,,,,,6,6,3858.0,581.107563192
3157787,323298049,23163288,0,2023-10-14T06:12:00,"1100 Block Banksville Rd Pittsburgh, PA 15216",N,Banksville,6,99,9998 Overdose Other,2023.0,2.0,5.0,-80.03027139362737,40.41991839950272,6,6,3858.0,581.107563192
3157800,323286537,23162966,99,2023-10-13T18:00:00,"500 Block Oaklynn Ct Pittsburgh, PA 15216",N,Banksville,6,MENTAL 201/302,9498 302 (Mental),2023.0,,,,,6,6,3858.0,581.107563192
3157840,324270346,23172212,6,2023-10-29T17:39:00,"300 Block Oakville Dr Pittsburgh, PA 15220",N,Banksville,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,2023.0,2.0,5.0,-80.03800925911129,40.41890557574678,6,6,3858.0,581.107563192
3157997,323510990,23165046,6,2023-10-17T15:46:00,"3100 Block Banksville Rd Pittsburgh, PA 15216",N,Banksville,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2023.0,2.0,5.0,-80.04345423514768,40.401077251751566,6,6,3858.0,581.107563192
3158184,323770822,23167745,14,2023-10-22T06:15:00,"1100 Block Banksville Rd Pittsburgh, PA 15216",N,Banksville,6,CRIM MISCHIEF,3304 Criminal Mischief.,2023.0,2.0,5.0,-80.03027139362737,40.41991839950272,6,6,3858.0,581.107563192
3155084,323316049,23163550,0,2023-10-14T18:00:00,"300 Block Bradley St Pittsburgh, PA 15211",N,South Side Slopes,3,99,425.26 Miscellaneous,1706.0,,,,,74,74,4583.0,516.263498613
3155367,323874304,23168487,6,2023-10-23T16:00:00,"9900 Block Eleanor St Pittsburgh, PA 15203",N,South Side Slopes,3,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",1608.0,,,,,74,74,4583.0,516.263498613
3155456,324463569,23173529,99,2023-11-01T04:42:00,"2300 Block Eccles St Pittsburgh, PA 15210",Y,South Side Slopes,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1608.0,3.0,3.0,-79.97426348624072,40.41814411771804,74,74,4583.0,516.263498613
3155546,-3530573617,23170046,14,2023-10-26T07:30:00,"Holt St Pittsburgh, PA 15203",N,South Side Slopes,3,CRIM MISCHIEF,3304 Criminal Mischief.,1608.0,3.0,3.0,-79.97284988235128,40.42215211998202,74,74,4583.0,516.263498613
3155758,323727257,23166995,99,2023-10-20T22:55:00,"2700 Block Shelly St Pittsburgh, PA 15203",Y,South Side Slopes,3,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1608.0,3.0,3.0,-79.96889747641349,40.42291721888719,74,74,4583.0,516.263498613
3155782,323421657,23164430,14,2023-10-16T04:00:00,"60 Block Mt Oliver St Pittsburgh, PA 15210",N,South Side Slopes,3,CRIM MISCHIEF,3304 Criminal Mischief.,1706.0,3.0,3.0,-79.9880196089352,40.41994167095741,74,74,4583.0,516.263498613
3155788,323438350,23164580,27,2023-10-16T19:01:00,"S 18th St & Arlington Ave Pittsburgh, PA 15210",N,South Side Slopes,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property / 1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility.,1706.0,3.0,0.0,-79.98646063151985,40.41764044503398,74,74,4583.0,516.263498613
3155795,322807236,23159661,10,2023-10-07T14:55:00,"2400 Block S 18th St Pittsburgh, PA 15203",N,South Side Slopes,3,SIMPLE ASSAULT,2701 Simple Assault.,1706.0,3.0,3.0,-79.98303420929622,40.4216607666303,74,74,4583.0,516.263498613
3155819,323762112,23167127,27,2023-10-21T04:13:00,"Saw Mill Run Blvd Ramp & Liberty Tunl Pittsburgh, PA 15203",N,South Side Slopes,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1706.0,,,,,74,74,4583.0,516.263498613
3155961,323886599,23166856,0,2023-10-20T18:51:00,"Liberty Brg Pittsburgh, PA 15203",Y,South Side Slopes,3,99,1786 Required Financial Responsibility.,1706.0,,,,,74,74,4583.0,516.263498613
3156125,323345867,23164037,6,2023-10-15T18:30:00,"90 Block S 27th St Pittsburgh, PA 15203",N,South Side Slopes,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1608.0,3.0,3.0,-79.96867532601807,40.42399487728515,74,74,4583.0,516.263498613
3156266,324336606,23172614,99,2023-10-30T11:50:00,"60 Block Amanda St Pittsburgh, PA 15210",N,South Side Slopes,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1706.0,,,,,74,74,4583.0,516.263498613
3156439,323287604,23163085,11,2023-10-13T20:45:00,"2600 Block S 18th St Pittsburgh, PA 15210",N,South Side Slopes,3,IDENTITY THEFT,4120 Identity Theft / 2709(a)(5) Harassment Communicates Repeatedly in Anonymous Manner,1706.0,3.0,3.0,-79.98528691724765,40.421072464821066,74,74,4583.0,516.263498613
3156493,323317137,23163552,26,2023-10-14T18:31:00,"Liberty Tunl & P J Mc Ardle Rdwy Pittsburgh, PA 15203",Y,South Side Slopes,3,RETALIATION FOR PAST OFF ACTION,4703 Operation of Vehicle without Official Certif. of Inspection / 1511 Carrying and Exhibiting Driver's License on Demand. / 3742.1 Accident Involv. Death/Inj. While not Licensed / 1501 Drivers Required to be Licensed. / 3746 Immediate Notice of Accident to Police Department / 1301 Registration and Certificate of Title Required. / 1311 Registration Card to be Signed and Exhibited on Demand. / 4706 Prohib. on Expend. for Emission Insp Prog.. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1785 Proof of Financial Responsibility Following Accident.,1706.0,3.0,3.0,-79.99927104073494,40.42915490778695,74,74,4583.0,516.263498613
3156552,-3646531338,23169460,6,2023-10-25T07:00:00,"3200 Block Jane St Pittsburgh, PA 15203",N,South Side Slopes,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1608.0,3.0,3.0,-79.96273114143982,40.42197855699228,74,74,4583.0,516.263498613
3156734,323334178,23163919,27,2023-10-14T22:15:00,"1600 Block Arlington Ave Pittsburgh, PA 15210",N,South Side Slopes,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1706.0,,,-79.98816152155983,40.41849608105379,74,74,4583.0,516.263498613
3156941,323778286,23167840,27,2023-10-22T11:25:00,"S 27th St & Edwards Way Pittsburgh, PA 15203",N,South Side Slopes,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1608.0,3.0,3.0,-79.96845910664558,40.42412915330968,74,74,4583.0,516.263498613
3156993,-3704003240,23168210,6,2023-10-23T08:00:00,"2700 Block Cobden St Pittsburgh, PA 15203",Y,South Side Slopes,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1608.0,3.0,3.0,-79.9696841265435,40.41978543970719,74,74,4583.0,516.263498613
3157004,323657559,23166248,6,2023-10-19T15:00:00,"10 Block Holt St Pittsburgh, PA 15203",N,South Side Slopes,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1608.0,3.0,3.0,-79.97359727146778,40.42220201144856,74,74,4583.0,516.263498613
